Relative_ms,Current_A
100240,3.38
100250,9.24
100260,3.58
100270,9.66
100280,8.37
100290,3.34
100300,5.51
100310,4.86
100320,7.66
100330,7.59
100340,8.84
100350,2.08
100360,5.98
100370,5.21
100380,5.89
100390,7.86
100400,13.73
100410,22.56
100420,69.91
100430,70.92
100440,88.51
100450,15.82
100460,54.65
100470,45.24
100480,50.87
100490,43.45
100500,30.51
100510,76.56
100520,70.11
100530,69.85
100540,69.76
100550,68.61
100560,55.56
100570,74.72
100580,77.07
100590,75.37
100600,81.8
100610,78.58
100620,63.37
100630,81.5
100640,51.6
100650,65.98
100660,59.08
100670,41.27
100680,57.78
100690,62.6
100700,53.74
100710,75.11
100720,2.92
100730,5.2
100740,43.04
100750,49.03
100760,44.46
100770,50.7
100780,41.78
100790,35.77
100800,29.04
100810,37.41
100820,47.4
100830,26.39
100840,40.87
100850,49.93
100860,44.7
100870,56.78
100880,16.37
100890,44.17
100900,66.54
100910,54.36
100920,26.8
100930,74.9
100940,49.12
100950,65.63
100960,69.58
100970,74.42
100980,75.48
100990,75.92
101000,78.18
101010,81.94
101020,75.47
101030,74.08
101040,77.71
101050,78.83
101060,78.68
101070,79
101080,88.06
101090,81.7
101100,85.24
101110,86.24
101120,82.23
101130,81.36
101140,78.47
101150,77.1
101160,76.35
101170,77.13
101180,71.41
101190,70.76
101200,70.92
101210,70.54
101220,68.91
101230,68.77
101240,70.62
101250,73.1
101260,71.6
101270,72.34
101280,71.98
101290,72.28
101300,70.74
101310,70.7
101320,69.1
101330,68.06
101340,65.49
101350,65.42
101360,67.46
101370,69.04
101380,73.44
101390,75.54
101400,71.71
101410,73.44
101420,79.06
101430,79.66
101440,81.06
101450,80.44
101460,81.82
101470,78.97
101480,76.4
101490,77.57
101500,79.43
101510,78.31
101520,77.7
101530,78.59
101540,77.48
101550,76.52
101560,76.9
101570,78.6
101580,82.78
101590,78.78
101600,78.44
101610,76.23
101620,74.8
101630,73.85
101640,72.22
101650,69.53
101660,66.74
101670,66.08
101680,65
101690,64.83
101700,64.5
101710,62.72
101720,64.02
101730,56.95
101740,61.57
101750,55.55
101760,45.86
101770,61.27
101780,62.95
101790,64.55
101800,66.24
101810,67.23
101820,65.18
101830,65.9
101840,67.79
101850,65.42
101860,64.92
101870,67.14
101880,61.2
101890,65.11
101900,59.75
101910,87.3
101920,2.65
101930,0.88
101940,0.49
101950,30.33
101960,59.86
101970,67.83
101980,74.08
101990,49.33
102000,72.54
102010,73.48
102020,74.79
102030,79.19
102040,74.47
102050,77.96
102060,76.66
102070,76.03
102080,78.37
102090,85.15
102100,74.49
102110,73.26
102120,69.74
102130,72.66
102140,73.47
102150,84.63
102160,76.09
102170,80.66
102180,77.74
102190,74.41
102200,76.33
102210,73.44
102220,76.01
102230,72.97
102240,38.88
102250,59.46
102260,72.01
102270,71.21
102280,85.55
102290,36.37
102300,0.44
102310,71.39
102320,73.02
102330,81.07
102340,48.08
102350,70.85
102360,68.19
102370,70.72
102380,72.25
102390,5.7
102400,0.44
102410,3.34
102420,0.44
102430,69
102440,62.52
102450,70.18
102460,66.19
102470,62.55
102480,43.52
102490,41.62
102500,46.95
102510,49.82
102520,51.19
102530,49.3
102540,57.99
102550,43.05
102560,48.25
102570,38.37
102580,49.73
102590,35.29
102600,57.18
102610,65.09
102620,70.1
102630,73.8
102640,70.42
102650,74.91
102660,79.4
102670,78.02
102680,76.34
102690,76.7
102700,72.89
102710,72.4
102720,71.67
102730,68.27
102740,67.48
102750,66.77
102760,71.29
102770,65.48
102780,67.62
102790,81
102800,75.47
102810,73.28
102820,71.04
102830,73.65
102840,71.84
102850,66.89
102860,71.6
102870,80.21
102880,76.06
102890,76.64
102900,74.52
102910,83.61
102920,73.51
102930,72.65
102940,68.38
102950,67.08
102960,71.21
102970,68.63
102980,50.22
102990,86.64
103000,68.39
103010,62.49
103020,30.84
103030,64.13
103040,71.81
103050,27.47
103060,49.16
103070,71.08
103080,82.62
103090,75.87
103100,75.03
103110,30.73
103120,74.5
103130,75.7
103140,75.21
103150,74.65
103160,76.3
103170,74.32
103180,75.59
103190,75.02
103200,76.68
103210,74.23
103220,72.94
103230,73.64
103240,71.18
103250,71.32
103260,71.1
103270,70.8
103280,72.11
103290,72.32
103300,72.69
103310,71.91
103320,72.66
103330,74.36
103340,72.7
103350,74.58
103360,75.55
103370,75.35
103380,72.54
103390,72.54
103400,72.2
103410,70.27
103420,68.22
103430,62.5
103440,68.07
103450,68.07
103460,70.37
103470,90.5
103480,72.43
103490,63.86
103500,62.86
103510,66.51
103520,66.37
103530,65.2
103540,66.78
103550,66.41
103560,67.24
103570,68.97
103580,70.66
103590,68.64
103600,72.46
103610,72.76
103620,86.16
103630,64.18
103640,75.06
103650,77.91
103660,66.98
103670,50.78
103680,27.22
103690,43.41
103700,65.45
103710,50.82
103720,80.85
103730,56.1
103740,19.02
103750,72.28
103760,49.64
103770,47.79
103780,67.28
103790,56.61
103800,22.71
103810,79.48
103820,59.16
103830,51.65
103840,65.71
103850,63.09
103860,58.26
103870,66.38
103880,75.07
103890,65.85
103900,72.87
103910,66.61
103920,44.88
103930,69.93
103940,73.49
103950,73.5
103960,75.25
103970,62.73
103980,82.14
103990,72.11
104000,75.1
104010,75.16
104020,73.22
104030,71.76
104040,77.62
104050,74.88
104060,74.27
104070,69.46
104080,72.2
104090,72
104100,71.93
104110,74.56
104120,71.34
104130,72.08
104140,71.22
104150,73.47
104160,71.79
104170,75.08
104180,73.44
104190,75.41
104200,73.19
104210,75.88
104220,72.12
104230,72.35
104240,72.25
104250,71.9
104260,71.3
104270,73.27
104280,76.33
104290,70.37
104300,69.39
104310,73.74
104320,70.57
104330,68.08
104340,69.4
104350,68.86
104360,66.41
104370,69.6
104380,68.01
104390,69.39
104400,68.61
104410,69.76
104420,69.32
104430,69.91
104440,89.57
104450,75.24
104460,72.46
104470,68.58
104480,67.07
104490,65.64
104500,66.46
104510,66.94
104520,66.79
104530,63.99
104540,69.48
104550,67.21
104560,67.53
104570,67.86
104580,69.38
104590,71.01
104600,72.86
104610,73.63
104620,72.98
104630,74.18
104640,78.06
104650,78.09
104660,17.84
104670,0.44
104680,11.62
104690,0.44
104700,0.44
104710,71.31
104720,75.02
104730,70.82
104740,82.06
104750,74.63
104760,73.03
104770,69.79
104780,66.37
104790,68.34
104800,68.95
104810,68.43
104820,64.6
104830,0.44
104840,70.33
104850,70.74
104860,70.48
104870,70.17
104880,65.54
104890,71.46
104900,69.58
104910,69.91
104920,71.59
104930,72.37
104940,75.55
104950,76.19
104960,74.62
104970,75.54
104980,76.33
104990,73.82
105000,74.47
105010,75.55
105020,75.49
105030,75.98
105040,76.93
105050,75.13
105060,75.08
105070,74.78
105080,75.65
105090,76.75
105100,74.77
105110,75.47
105120,74.9
105130,75.59
105140,72.35
105150,72.75
105160,72.36
105170,72.47
105180,75.04
105190,74.3
105200,74.02
105210,75.45
105220,73.93
105230,73.94
105240,88.99
105250,76.2
105260,72.63
105270,70.11
105280,67.38
105290,22.13
105300,67.22
105310,69.75
105320,69.32
105330,68.74
105340,69.22
105350,69.79
105360,70.35
105370,70.97
105380,71.43
105390,73.02
105400,72.64
105410,73.61
105420,74.26
105430,73.72
105440,72.69
105450,85.93
105460,74.54
105470,70.65
105480,70.62
105490,70.37
105500,76.93
105510,73.22
105520,71.33
105530,74.44
105540,70.6
105550,74.17
105560,69.46
105570,64.65
105580,64.51
105590,67.28
105600,59.07
105610,67.55
105620,59.86
105630,73.57
105640,64.13
105650,5.92
105660,0.56
105670,19.15
105680,36.2
105690,59.81
105700,77.68
105710,66.82
105720,81.63
105730,64.29
105740,80.69
105750,70.58
105760,57.06
105770,82.25
105780,69.86
105790,19.83
105800,49.13
105810,17.63
105820,67.08
105830,60.51
105840,66.38
105850,70.89
105860,30.05
105870,13.5
105880,3.25
105890,71.6
105900,73.12
105910,32.48
105920,63.52
105930,63.63
105940,65.44
105950,62.8
105960,81.42
105970,70.44
105980,69.41
105990,73.61
106000,68.75
106010,69.77
106020,0.44
106030,76.65
106040,66.43
106050,67.83
106060,74.38
106070,68.93
106080,68.69
106090,6.52
106100,3.76
106110,70.32
106120,72.61
106130,73.75
106140,74.19
106150,84.07
106160,77.37
106170,75.69
106180,74.74
106190,73.49
106200,71.34
106210,70.73
106220,69.91
106230,70.51
106240,66.48
106250,67.33
106260,66.87
106270,65.79
106280,65.58
106290,46.28
106300,55.42
106310,66.7
106320,65.44
106330,68.46
106340,66.07
106350,69.41
106360,67.94
106370,72.54
106380,71.1
106390,71.1
106400,72
106410,75.41
106420,71.59
106430,70.03
106440,65.75
106450,68.69
106460,64.41
106470,65.18
106480,66.86
106490,68.28
106500,67.4
106510,67.02
106520,66.72
106530,66.59
106540,69.29
106550,71.86
106560,68.88
106570,66.41
106580,71.07
106590,69.23
106600,68.36
106610,80.39
106620,71.54
106630,60.62
106640,63.06
106650,66.28
106660,67.85
106670,59.26
106680,71.58
106690,68.45
106700,59.73
106710,81.24
106720,85.19
106730,79.16
106740,79.02
106750,75.74
106760,81.8
106770,78.69
106780,76.22
106790,75.6
106800,83.42
106810,78.23
106820,80.43
106830,77.32
106840,75.94
106850,75.93
106860,76.29
106870,83.47
106880,76.57
106890,76
106900,73.71
106910,74.38
106920,74.61
106930,69.54
106940,74.12
106950,74.63
106960,71.76
106970,71.44
106980,74.64
106990,79.12
107000,77.45
107010,75.41
107020,74.3
107030,73.6
107040,75.14
107050,77.62
107060,72.82
107070,79.26
107080,75.46
107090,77.77
107100,76.76
107110,77.22
107120,76.05
107130,76.03
107140,75.64
107150,64.48
107160,58.47
107170,61.89
107180,68.39
107190,66.35
107200,62.87
107210,69.3
107220,71.65
107230,71.79
107240,71.56
107250,71.06
107260,73.47
107270,76.3
107280,75.75
107290,76.58
107300,76.98
107310,77.71
107320,76.84
107330,75.71
107340,71.76
107350,73.18
107360,68.91
107370,66.43
107380,61.71
107390,66.1
107400,67.63
107410,67.72
107420,67.57
107430,62.08
107440,55.56
107450,62.11
107460,65.14
107470,66.73
107480,68.94
107490,66.96
107500,67.05
107510,63.09
107520,57.4
107530,7.33
107540,10.71
107550,12.48
107560,39.39
107570,68.98
107580,73.62
107590,73.34
107600,70.95
107610,52.75
107620,55.57
107630,25.81
107640,1.64
107650,6.64
107660,1.94
107670,2.85
107680,0.44
107690,0.44
107700,0.99
107710,13.09
107720,0.61
107730,0.44
107740,0.44
107750,0.67
107760,0.44
107770,0.44
107780,0.44
107790,3.09
107800,3.76
107810,0.46
107820,5.19
107830,0.44
107840,0.44
107850,0.44
107860,0.88
107870,0.88
107880,2.44
107890,0.88
107900,0.44
107910,5.64
107920,0.44
107930,3.86
107940,0.44
107950,0.56
107960,1.64
107970,5.52
107980,3.43
107990,0.44
108000,1.06
108010,0.44
108020,0.44
108030,0.44
108040,0.88
108050,0.44
108060,0.54
108070,0.44
108080,0.44
108090,1.25
108100,0.44
108110,5.7
108120,4.99
108130,1.25
108140,6.52
108150,6.57
108160,3.25
108170,6.52
108180,0.44
108190,6.95
108200,0.44
108210,6.52
108220,0.44
108230,1.09
108240,0.44
108250,3.26
108260,0.44
108270,0.44
108280,0.44
108290,0.44
108300,11.55
108310,0.44
108320,0.44
108330,2.44
108340,0.45
108350,0.44
108360,1.06
108370,2.04
108380,0.44
108390,0.44
108400,6.92
108410,0.44
108420,4.89
108430,0.44
108440,0.44
108450,0.44
108460,2.47
108470,0.88
108480,0.44
108490,0.44
108500,16.69
108510,0.44
108520,0.44
108530,0.44
108540,3.66
108550,3.25
108560,1.25
108570,4.73
108580,0.44
108590,0.88
108600,0.44
108610,2.73
108620,3.25
108630,0.44
108640,0.88
108650,0.88
108660,0.51
108670,8.14
108680,5.28
108690,3.86
108700,0.44
108710,4.54
108720,2.04
108730,3.25
108740,1.25
108750,0.44
108760,0.44
108770,0.56
108780,0.44
108790,0.44
108800,11.74
108810,1.25
108820,0.44
108830,6.68
108840,0.61
108850,0.44
108860,0.44
108870,0.44
108880,2.92
108890,0.44
108900,0.44
108910,0.44
108920,0.44
108930,0.44
108940,0.44
108950,8.14
108960,0.44
108970,0.44
108980,1.64
108990,4.07
109000,0.44
109010,0.44
109020,1.64
109030,4.07
109040,0.44
109050,0.56
109060,0.44
109070,0.88
109080,1.66
109090,4.48
109100,3.72
109110,6.52
109120,0.44
109130,2.01
109140,0.44
109150,0.99
109160,0.44
109170,0.44
109180,0.44
109190,0.44
109200,1.64
109210,0.88
109220,1.64
109230,4.89
109240,0.44
109250,1.74
109260,0.44
109270,8.59
109280,0.44
109290,3.26
109300,0.44
109310,3.62
109320,1.64
109330,1.11
109340,0.44
109350,0.54
109360,0.44
109370,4.14
109380,0.44
109390,2.44
109400,0.44
109410,3.25
109420,0.44
109430,6.52
109440,0.44
109450,2.44
109460,0.44
109470,4.89
109480,0.44
109490,0.44
109500,0.44
109510,0.44
109520,0.44
109530,4.94
109540,0.44
109550,2.49
109560,0.44
109570,2.56
109580,0.44
109590,2.85
109600,0.44
109610,0.44
109620,0.44
109630,3.25
109640,11.45
109650,0.44
109660,2.04
109670,6.52
109680,5.7
109690,0.97
109700,6.62
109710,1.69
109720,0.44
109730,0.44
109740,1.86
109750,1.64
109760,0.44
109770,0.44
109780,0.44
109790,6.95
109800,0.44
109810,0.44
109820,0.44
109830,0.44
109840,0.44
109850,0.44
109860,6.6
109870,0.44
109880,0.88
109890,0.44
109900,2.57
109910,0.44
109920,0.44
109930,0.44
109940,2.28
109950,6.57
109960,1.66
109970,9.8
109980,0.44
109990,0.44
110000,0.88
110010,8.41
110020,0.44
110030,0.71
110040,5.7
110050,3.25
110060,0.88
110070,0.46
110080,3.28
110090,2.04
110100,0.44
110110,0.44
110120,0.44
110130,2.26
110140,0.9
